"CAS_Number","Chemical_Name","Chemical_Grade","Chemical_Analysis_Method","Chemical_Purity_Mean_Op","Chemical_Purity_Mean_","Chemical_Purity_Min_Op","Chemical_Purity_Min_","Chemical_Purity_Max_Op","Chemical_Purity_Max_","Species_Scientific_Name","Species_Common_Name","Species_Group","Organism_Lifestage","Organism_Age_Mean_Op","Organism_Age_Mean","Organism_Age_Min_Op","Organism_Age_Min","Organism_Age_Max_Op","Organism_Age_Max","Organism_Age_Units","Exposure_Type","Media_Type","Test_Location","Number_of_Doses","Conc_1_Type_Author","Conc_1_Mean_Op_Author","Conc_1_Mean_Author","Conc_1_Min_Op_Author","Conc_Min_1_Author","Conc_1_Max_Op_Author","Conc_1_Max_Author","Conc_1_Units_Author","Conc_2_Type_Author","Conc_2_Mean_Op_Author","Conc_2_Mean_Author","Conc_2_Min_Op_Author","Conc_Min_2_Author","Conc_2_Max_Op_Author","Conc_2_Max_Author","Conc_2_Units_Author","Conc_3_Type_Author","Conc_3_Mean_Op_Author","Conc_3_Mean_Author","Conc_3_Min_Op_Author","Conc_Min_3_Author","Conc_3_Max_Op_Author","Conc_3_Max_Author","Conc_3_Units_Author","Effect","Effect_Measurement","Endpoint","Observed_Response_Mean_Op","Observed_Response_Mean","Observed_Response_Min_Op","Observed_Response_Min","Observed_Response_Max_Op","Observed_Response_Max","Result_Statistical_Method","Observed_Response_Value","Observed_Response_Units","Response_Site","Observed_Duration_Op_Days","Observed_Duration_Days","Observed_Duration_Min_Op_Days","Observed_Duration_Min_Days","Observed_Duration_Max_Op_Days","Observed_Duration_Max_Days","Observed_Duration_Units_Days","Author","Reference_Number","Title","Source","Publication_Year","","aq_ter"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Technical grade, technical product, technical formulation","Unmeasured","","99.4",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Diet, unspecified","No substrate","Lab","7","Active ingredient","","24","","NR","","NR","ug/kg diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Behavior","Continual reinforcement task performed","NOEL","","24","","NR","","NR",NA,NA,"ug/kg diet","Not reported","","NR","","14","","15","Day(s)","Decourtye,A., E. Lacassie, and M.H. Pham-Delegue",101957,"Learning Performances of Honeybees (Apis mellifera L.) are Differentially Affected by Imidacloprid According to the Season","Pest Manag. Sci.59(3): 269-278",2003,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Formulation","","0.28/","","NR/","","NR/","ng/ml diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Survival","NOEL","","0.28/","","NR/","","NR/",NA,NA,"ng/ml diet","Not reported","","NR",">","40","<","45","Day(s)","Mogren,C.L., J. Margotta, R.G. Danka, and K. Healy",184489,"Supplemental Carbohydrates Influence Abiotic Stress Resistance in Honey Bees","J. Apic. Res.57:682-689",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Technical grade, technical product, technical formulation","Measured","","99.5",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Field artificial","5","Active ingredient","","57.7","","NR","","NR","ppb diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Accumulation","Residue","NOEL","","57.7","","NR","","NR",NA,NA,"ppb diet","Not reported","","21","","NR","","NR","Day(s)","Wu-Smart,J., and M. Spivak",184369,"Sub-Lethal Effects of Dietary Neonicotinoid Insecticide Exposure on Honey Bee Queen Fecundity and Colony Development","Sci. Rep.6:11 p.",2016,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Technical grade, technical product, technical formulation","Measured","","99.5",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Field artificial","5","Active ingredient","","94.2","","NR","","NR","ppb diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Behavior","Distance moved, change in direct movement","NOEL","","94.2","","NR","","NR",NA,NA,"ppb diet","Not reported","","21","","NR","","NR","Day(s)","Wu-Smart,J., and M. Spivak",184369,"Sub-Lethal Effects of Dietary Neonicotinoid Insecticide Exposure on Honey Bee Queen Fecundity and Colony Development","Sci. Rep.6:11 p.",2016,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Technical grade, technical product, technical formulation","Measured","","99.5",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Field artificial","5","Active ingredient","","94.2","","NR","","NR","ppb diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Behavior","Colony maintenance (bees)","NOEL","","94.2","","NR","","NR",NA,NA,"ppb diet","Not reported","","21","","NR","","NR","Day(s)","Wu-Smart,J., and M. Spivak",184369,"Sub-Lethal Effects of Dietary Neonicotinoid Insecticide Exposure on Honey Bee Queen Fecundity and Colony Development","Sci. Rep.6:11 p.",2016,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Technical grade, technical product, technical formulation","Measured","","99.5",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Field artificial","5","Active ingredient","","94.2","","NR","","NR","ppb diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Population","Abundance","NOEL","","94.2","","NR","","NR",NA,NA,"ppb diet","Not reported","","21","","NR","","NR","Day(s)","Wu-Smart,J., and M. Spivak",184369,"Sub-Lethal Effects of Dietary Neonicotinoid Insecticide Exposure on Honey Bee Queen Fecundity and Colony Development","Sci. Rep.6:11 p.",2016,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","98",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","2","","NR","","NR","Day(s)","Food","No substrate","Lab","2","Active ingredient","","48","","NR","","NR","ug/kg diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Avoidance","Stimulus avoidance","NOEL","","48","","NR","","NR",NA,NA,"ug/kg diet","Not reported","","12","","NR","","NR","Day(s)","Ramirez-Romero,R., N. Desneux, A. Decourtye, A. Chaffiol, and M.H. Pham-Delegue",101953,"Does Cry1Ab Protein Affect Learning Performances of the Honey Bee Apis mellifera L. (Hymenoptera, Apidae)?","Ecotoxicol. Environ. Saf.70:327-333",2008,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Pure grade","Unmeasured","","99.4",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Active ingredient","","0.040/","","NR/","","NR/","AI ng/org/d","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Immunological","Infected","NOEL","","0.040/","","NR/","","NR/",NA,NA,"AI ng/org/d","Not reported","","487.04","","NR","","NR","Day(s)","Van Dooremalen,C., B. Cornelissen, C. Poleij-Hok-Ahin, and T. Blacquiere",184432,"Single and Interactive Effects of Varroa destructor, Nosema spp., and Imidacloprid on Honey Bee Colonies (Apis mellifera)","Ecosphere9(8): 2378-2378",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Formulation","","0.28/","","NR/","","NR/","ng/ml diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Survival","NOEL","","0.28/","","NR/","","NR/",NA,NA,"ng/ml diet","Not reported","","NR",">","40","<","45","Day(s)","Mogren,C.L., J. Margotta, R.G. Danka, and K. Healy",184489,"Supplemental Carbohydrates Influence Abiotic Stress Resistance in Honey Bees","J. Apic. Res.57:682-689",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Technical grade, technical product, technical formulation","Measured","","99.5",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Field artificial","5","Active ingredient","","94.2","","NR","","NR","ppb diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Feeding behavior","Food storage","NOEL","","94.2","","NR","","NR",NA,NA,"ppb diet","Not reported","","21","","NR","","NR","Day(s)","Wu-Smart,J., and M. Spivak",184369,"Sub-Lethal Effects of Dietary Neonicotinoid Insecticide Exposure on Honey Bee Queen Fecundity and Colony Development","Sci. Rep.6:11 p.",2016,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Technical grade, technical product, technical formulation","Measured","","99.5",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Field artificial","5","Active ingredient","","6.4","","NR","","NR","ppb diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Reproduction","Progeny counts/numbers","NOEL","","6.4","","NR","","NR",NA,NA,"ppb diet","Not reported","","7","","NR","","NR","Day(s)","Wu-Smart,J., and M. Spivak",184369,"Sub-Lethal Effects of Dietary Neonicotinoid Insecticide Exposure on Honey Bee Queen Fecundity and Colony Development","Sci. Rep.6:11 p.",2016,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Technical grade, technical product, technical formulation","Measured","","99.5",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Field artificial","5","Active ingredient","","32.9","","NR","","NR","ppb diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Reproduction","Reproductive success (general)","NOEL","","32.9","","NR","","NR",NA,NA,"ppb diet","Not reported","","23","","NR","","NR","Day(s)","Wu-Smart,J., and M. Spivak",184369,"Sub-Lethal Effects of Dietary Neonicotinoid Insecticide Exposure on Honey Bee Queen Fecundity and Colony Development","Sci. Rep.6:11 p.",2016,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Diet, unspecified","No substrate","Lab","2","Active ingredient","","490/","","NR/","","NR/","AI g/100 kg sd","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Biochemistry","Vitellogenin","NOEL","","490/","","NR/","","NR/",NA,NA,"AI g/100 kg sd","Not reported","","7","","NR","","NR","Day(s) post-emergence","Nicodemo,D., D. De Jong, L.G. Reis, J.M.V. De Almeida, A.A. Dos Santos, and L.A.M. Lisboa",184416,"Transgenic Corn Decreased Total and Key Storage and Lipid Transport Protein Levels in Honey Bee Hemolymph While Seed Treatment with Imidacloprid Reduced Lipophorin Levels","J. Apic. Res.57(2): 321-328",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Diet, unspecified","No substrate","Lab","2","Active ingredient","","490/","","NR/","","NR/","AI g/100 kg sd","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Biochemistry","Protein, total","NOEL","","490/","","NR/","","NR/",NA,NA,"AI g/100 kg sd","Not reported","","7","","NR","","NR","Day(s) post-emergence","Nicodemo,D., D. De Jong, L.G. Reis, J.M.V. De Almeida, A.A. Dos Santos, and L.A.M. Lisboa",184416,"Transgenic Corn Decreased Total and Key Storage and Lipid Transport Protein Levels in Honey Bee Hemolymph While Seed Treatment with Imidacloprid Reduced Lipophorin Levels","J. Apic. Res.57(2): 321-328",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Diet, unspecified","No substrate","Lab","2","Active ingredient","","490/","","NR/","","NR/","AI g/100 kg sd","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Biochemistry","Lipophorin","NOEL","","490/","","NR/","","NR/",NA,NA,"AI g/100 kg sd","Not reported","","7","","NR","","NR","Day(s) post-emergence","Nicodemo,D., D. De Jong, L.G. Reis, J.M.V. De Almeida, A.A. Dos Santos, and L.A.M. Lisboa",184416,"Transgenic Corn Decreased Total and Key Storage and Lipid Transport Protein Levels in Honey Bee Hemolymph While Seed Treatment with Imidacloprid Reduced Lipophorin Levels","J. Apic. Res.57(2): 321-328",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","2","","3","Day(s)","Dermal","No substrate","Lab","3","Formulation","","0.50","","NR","","NR","ng/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Survival","NOEL","","0.50","","NR","","NR",NA,NA,"ng/org","Not reported","",".0833","","NR","","NR","Day(s)","Gonalons,C., and W.M. Farina",184207,"Effects of Sublethal Doses of Imidacloprid on Young Adult Honeybee Behaviour","PLoS One10(10): 15 p.",2015,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","2","","3","Day(s)","Dermal","No substrate","Lab","3","Formulation","","0.50","","NR","","NR","ng/org","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Survival","NOEL","","0.50","","NR","","NR",NA,NA,"ng/org","Not reported","",".0104","","NR","","NR","Day(s)","Gonalons,C., and W.M. Farina",184207,"Effects of Sublethal Doses of Imidacloprid on Young Adult Honeybee Behaviour","PLoS One10(10): 15 p.",2015,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Food","No substrate","Lab","2","Formulation","","0.28/","","NR/","","NR/","ng/ml diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Survival","NOEL","","0.28/","","NR/","","NR/",NA,NA,"ng/ml diet","Not reported","","NR",">","40","<","45","Day(s)","Mogren,C.L., J. Margotta, R.G. Danka, and K. Healy",184489,"Supplemental Carbohydrates Influence Abiotic Stress Resistance in Honey Bees","J. Apic. Res.57:682-689",2018,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Pure grade","Unmeasured",">","99",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","1","","5","Week(s)","Food","No substrate","Lab","6","Active ingredient","","0.5","","NR","","NR","mg/L diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Feeding behavior","Food consumption","NOEL","","0.5","","NR","","NR",NA,NA,"mg/L diet","Not reported","","10","","NR","","NR","Day(s)","Bommuraj,V., Y. Chen, M. Birenboim, S. Barel, and J.A. Shimshoni",186740,"Concentration- and Time-Dependent Toxicity of Commonly Encountered Pesticides and Pesticide Mixtures to Honeybees (Apis mellifera L.)","Chemosphere266:11 p.",2021,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","99.5",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","10","","NR","","NR","Day(s)","Topical, general","No substrate","Lab","2","Active ingredient","","40/","","NR/","","NR/","ppb","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Mortality","NOEL","","40/","","NR/","","NR/",NA,NA,"ppb","Not reported","","22","","NR","","NR","Day(s)","Johnson,J.",159510,"The Role of Pesticides on Honey Bee Health and Hive Maintenance with an Emphasis on the Neonicotinoid, Imidacloprid","Ph.D. Thesis, University of Maryland, Baltimore, MD:187 p.",2012,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","1","","NR","","NR","Day(s)","Food","No substrate","Lab","2","Formulation","","7/","","NR/","","NR/","ug/kg diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Hormone(s)","Pheromone","NOEL","","7/","","NR/","","NR/",NA,NA,"ug/kg diet","Not reported","","10","","NR","","NR","Day(s)","Dussaubat,C., A. Maisonnasse, C. Alaux, S. Tchamitchan, J.L. Brunet, E. Plettner, L.P. Belzunces, and Y. Le Conte",168992,"Nosema spp. Infection Alters Pheromone Production in Honey Bees (Apis mellifera)","J. Chem. Ecol.36:522-525",2010,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Not reported","","NR","","NR","","NR","Not reported","Spray, hand","No substrate","Field natural","2","Active ingredient","","1","","NR","","NR","AI lb/acre","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Avoidance","Chemical avoidance","NOEL","","1","","NR","","NR",NA,NA,"AI lb/acre","Not reported","",".0417","","NR","","NR","Day(s)","Mayer,D.F., J.D. Lunden, G. Kovacs, and E.R. Miliczky",81711,"Field Evaluation of Non-Pesticide Chemicals as Honey Bee Repellents","In: L.P.Elzunces, C.Elissier, & G.B.Lewis (Eds.), Hazards of Pesticides to Bees, Institute National de la Recherche Agronomique, Paris, France:159-168",2001,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","0.214",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Neonate","","3","","NR","","NR","Day(s)","Food","No substrate","Lab","2","Formulation","","4.3/","","NR/","","NR/","mg/L diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Enzyme(s)","Invertase","NOEL","","4.3/","","NR/","","NR/",NA,NA,"mg/L diet","Multiple sites","","14","","NR","","NR","Day(s)","Zhu,Y.C., J. Yao, J. Adamczyk, and R. Luttrell",178740,"Feeding Toxicity and Impact of Imidacloprid Formulation and Mixtures with Six Representative Pesticides at Residue Concentrations on Honey Bee Physiology (Apis mellifera)","PLoS One12(6): 19 p.",2017,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","0.214",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Neonate","","3","","NR","","NR","Day(s)","Food","No substrate","Lab","2","Formulation","","4.3/","","NR/","","NR/","mg/L diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Enzyme(s)","Acetylcholinesterase","NOEL","","4.3/","","NR/","","NR/",NA,NA,"mg/L diet","Multiple sites","","14","","NR","","NR","Day(s)","Zhu,Y.C., J. Yao, J. Adamczyk, and R. Luttrell",178740,"Feeding Toxicity and Impact of Imidacloprid Formulation and Mixtures with Six Representative Pesticides at Residue Concentrations on Honey Bee Physiology (Apis mellifera)","PLoS One12(6): 19 p.",2017,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Unmeasured","","0.214",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Neonate","","3","","NR","","NR","Day(s)","Food","No substrate","Lab","2","Formulation","","4.3/","","NR/","","NR/","mg/L diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Enzyme(s)","Phenoloxidase","NOEL","","4.3/","","NR/","","NR/",NA,NA,"mg/L diet","Multiple sites","","14","","NR","","NR","Day(s)","Zhu,Y.C., J. Yao, J. Adamczyk, and R. Luttrell",178740,"Feeding Toxicity and Impact of Imidacloprid Formulation and Mixtures with Six Representative Pesticides at Residue Concentrations on Honey Bee Physiology (Apis mellifera)","PLoS One12(6): 19 p.",2017,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Not reported","Measured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Adult","","NR","","NR","","NR","Not reported","Choice","No substrate","Lab","6","Active ingredient","","11.7","","NR","","NR","ng/org/d","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Mortality","Survival","NOEL","","11.7","","NR","","NR",NA,NA,"ng/org/d","Not reported","","1","","NR","","NR","Day(s)","Kessler,S.C., E.J. Tiedeken, K.L. Simcock, S. Derveau, J. Mitchell, S. Softley, J.C. Stout, and G.A. Wright",173136,"Bees Prefer Foods Containing Neonicotinoid Pesticides","Nature521:74-76",2015,NA,"Terrestrial"
138261413,"(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine","Pestanal grade","Unmeasured","","NR",NA,"NR",NA,"NR","Apis mellifera","Honey Bee","Insects/Spiders; Standard Test Species; U.S. Invasive Species","Larva","","24","","NR","","NR","Hour(s)","Food","No substrate","Lab","2","Active ingredient","","20/","","NR/","","NR/","ppb diet","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Genetics","Lysozyme mRNA","NOEL","","20/","","NR/","","NR/",NA,NA,"ppb diet","Not reported","","10","","NR","","NR","Day(s)","Tesovnik,T., M. Zorc, A. Gregorc, T. Rinehart, J. Adamczyk, and M. Narat",184319,"Immune Gene Expression in Developing Honey Bees (Apis mellifera L.) Simultaneously Exposed to Imidacloprid and Varroa destructor in Laboratory Conditions","J. Apic. Res.58(5): 730-739",2019,NA,"Terrestrial"
